product_id	review_id	star_rating	distance_original	distance_opposite	distance_adjusted	similarity_score	product_similarity_score	product_title	review_body
B00DYF11WE	R1HV8NZ6NZ5CPB	4.0	0.11569071	0.29177594	0.11569070816040039	0.15155171117487332	0.25956323207738197	Fine Fit Men's Stripe Colorful Cotton Socks (2 Pair)	Not the most expensive fabric but they do look really nice.
B00DYF11WE	RTJBOIA3N8HEZ	5.0	0.11597639	0.2783528	0.11597639322280884	0.14945656450149236	0.25956323207738197	Fine Fit Men's Stripe Colorful Cotton Socks (2 Pair)	These are beautiful and excellent quality socks. We love them. They are not overly thick, but a nice weight.
B00DYF11WE	R2SHXYT9GYLDGH	5.0	0.120286524	0.29240918	0.12028652429580688	0.11784708270605704	0.25956323207738197	Fine Fit Men's Stripe Colorful Cotton Socks (2 Pair)	These socks are comfortable and a lot of fun. You're never too old to have fun with style!
B00DYF11WE	RNQHZB0Z04J20	5.0	0.13218701	0.30324984	0.13218700885772705	0.03057174380198524	0.25956323207738197	Fine Fit Men's Stripe Colorful Cotton Socks (2 Pair)	I purchased these as a Christmas gift for my husband. He LOVES them. Such a fun change from the typical black dress sock. These socks came in a great variety of colors and styles and are good quality.
B00J49I8ZM	R2963NEPDL8SBN	5.0	0.11253005	0.28936	0.11253005266189575	0.17473121099739997	0.20022376498687744	Mens 100% Cotton Ribbed Classic Socks (Pack Of 6)	I just love these light, non-elastic socks. I will purchase more in the future. The weather is so hot this summer; especially in the South (Georgia, USA) and these socks with sandals are the answer for me.
B00J49I8ZM	R1WVIQE3BN4NOJ	4.0	0.12940353	0.2959901	0.12940353155136108	0.05098510797895495	0.20022376498687744	Mens 100% Cotton Ribbed Classic Socks (Pack Of 6)	It's difficult to find 100%cotton socks, so this one is very good on this point. But it's a little bit fragile, got holes on it after a week.
B00QJE72WA	RVSUVMWWIE6CU	4.0	0.117869675	0.2843153	0.11786967515945435	0.13557168260429397	0.18951149161504205	BambooMN - Men's Rayon from Bamboo Fiber Mid-Calf Socks - Size M/L/XL	Fits well, looks and feels good. Needed some sock that wouldn't be too hot in summer, nor too cold in winter. These seem to do the trick.
B00QJE72WA	RYWSLFOA9Y9B4	5.0	0.12450367	0.29022163	0.12450367212295532	0.08691951804195364	0.18951149161504205	BambooMN - Men's Rayon from Bamboo Fiber Mid-Calf Socks - Size M/L/XL	These socks will make your feet feel like they are wrapped in a cloud. Nice and breathable, and also have nice elasticity so they won't fall down. They do ride above the calf and can be stretched to the knee, so while they are a bit longer than I expected I still like them. Perfect as a dress sock and fit nice inside dress shoes. I just bought more.
B00QJE72WA	R8BTSQNL94LBM	4.0	0.13190895	0.29210973	0.13190895318984985	0.03261093830048767	0.18951149161504205	BambooMN - Men's Rayon from Bamboo Fiber Mid-Calf Socks - Size M/L/XL	very comfortable and light weight socks , would like to order more, but they seem to be unavailable, at this time. I am not sure how they will wear over time.
B00QJE72WA	R1B1GRHRCI24P7	4.0	0.1338169	0.28704274	0.1338168978691101	0.018618523317194602	0.18951149161504205	BambooMN - Men's Rayon from Bamboo Fiber Mid-Calf Socks - Size M/L/XL	Overall the material feels great but these socks can be really tight around my leg at the top and I have pretty slim legs.  So I imagine it could be quite a squeeze for thicker boned people.
